timebase,lv_dab.i_out,lv_dab.i_in,lv_dab.v_out,mv_dab.v_out,mv_dab.i_in
0.10836,0,17.3349,27.5992,245.805,103.846
0.1084,0,17.3551,27.3726,245.804,103.847
0.10844,0,17.337,27.3664,245.803,103.849
0.10848,0,17.2948,27.3277,245.802,103.85
0.10852,0,17.2539,27.1275,245.802,103.852
0.10856,0,17.2069,27.3831,245.803,103.854
0.1086,0,17.2014,27.4147,245.804,103.856
0.10864,0,17.2346,27.3714,245.807,103.857
0.10868,0,17.2662,27.3008,245.809,103.858
0.10872,0,17.2643,27.0898,245.81,103.859
0.10876,0,17.2104,27.2193,245.811,103.86
0.1088,0,17.1599,27.0145,245.812,103.861
0.10884,0,17.1165,27.0072,245.815,103.862
0.10888,0,17.0882,27.1487,245.818,103.863
0.10892,0,17.0949,26.9862,245.822,103.864
0.10896,0,17.0994,27.0575,245.826,103.864
0.109,0,17.0973,27.0637,245.83,103.864
0.10904,0,17.0914,27.1013,245.833,103.863
0.10908,0,17.0897,27.1013,245.837,103.862
0.10912,0,17.0913,26.9487,245.84,103.861
0.10916,0,17.0718,26.9534,245.843,103.86
0.1092,0,17.0402,26.9031,245.846,103.859
0.10924,0,17.008,26.974,245.849,103.858
0.10928,0,16.9964,27.0055,245.853,103.856
0.10932,0,17.0062,27.1685,245.857,103.854
0.10936,0,17.0418,26.9367,245.861,103.852
0.1094,0,17.0472,26.8229,245.864,103.849
0.10944,0,17.0027,26.8601,245.866,103.846
0.10948,0,16.9477,26.9062,245.867,103.843
0.10952,0,16.9214,26.8498,245.87,103.84
0.10956,0,16.9189,26.6129,245.874,103.838
0.1096,0,16.893,26.5846,245.878,103.835
0.10964,0,16.8447,26.5509,245.881,103.831
0.10968,0,16.7966,26.6804,245.884,103.827
0.10972,0,16.7853,26.6114,245.888,103.823
0.10976,0,16.7948,26.6841,245.893,103.819
0.1098,0,16.8122,26.5333,245.896,103.814
0.10984,0,16.8026,26.3339,245.899,103.809
0.10988,0,16.7455,26.3275,245.901,103.805
0.10992,0,16.6763,26.1745,245.904,103.8
0.10996,0,16.6133,26.056,245.907,103.794
0.11,0,16.5606,26.1369,245.911,103.789
0.11004,0,16.5393,26.2199,245.916,103.784
0.11008,0,16.5546,26.0832,245.921,103.778
0.11012,0,16.5637,26.2731,245.925,103.773
0.11016,0,16.5763,26.2561,245.928,103.766
0.1102,0,16.5864,26.2148,245.931,103.759
0.11024,0,16.5827,26.2053,245.932,103.752
0.11028,0,16.5672,26.049,245.933,103.745
0.11032,0,16.5301,26.1817,245.934,103.738
0.11036,0,16.5073,26.1341,245.935,103.731
0.1104,0,16.5014,26.0071,245.936,103.725
0.11044,0,16.4875,26.0618,245.937,103.718
0.11048,0,16.4721,26.1237,245.937,103.711
0.11052,0,16.47,25.9926,245.937,103.704
0.11056,0,16.4607,26.1063,245.937,103.697
0.1106,0,16.4579,25.8317,245.936,103.69
0.11064,0,16.4269,25.9087,245.935,103.683
0.11068,0,16.3907,26.2244,245.934,103.677
0.11072,0,16.4116,26.034,245.933,103.67
0.11076,0,16.4451,25.8472,245.933,103.664
0.1108,0,16.4336,25.8702,245.931,103.658
0.11084,0,16.3903,25.8413,245.927,103.651
0.11088,0,16.3471,25.8632,245.925,103.645
0.11092,0,16.3301,25.8693,245.923,103.639
0.11096,0,16.338,25.8184,245.922,103.634
0.111,0,16.3473,25.8129,245.92,103.628
0.11104,0,16.3461,25.9013,245.917,103.623
0.11108,0,16.3488,26.0701,245.914,103.617
0.11112,0,16.3792,25.7284,245.911,103.613
0.11116,0,16.3754,25.7525,245.908,103.608
0.1112,0,16.3403,25.9515,245.903,103.604
0.11124,0,16.3308,26.0157,245.899,103.6
0.11128,0,16.3626,25.9362,245.896,103.596
0.11132,0,16.397,25.9708,245.892,103.593
0.11136,0,16.4143,26.0374,245.888,103.589
0.1114,0,16.4228,26.0024,245.882,103.586
0.11144,0,16.4235,26.1165,245.877,103.584
0.11148,0,16.4365,26.1818,245.871,103.582
0.11152,0,16.4663,26.1978,245.866,103.58
0.11156,0,16.4989,26.298,245.86,103.578
0.1116,0,16.532,26.3533,245.854,103.577
0.11164,0,16.563,26.043,245.847,103.577
0.11168,0,16.5433,26.1135,245.84,103.576
0.11172,0,16.502,26.0166,245.833,103.577
0.11176,0,16.4635,26.212,245.827,103.578
0.1118,0,16.4725,26.0391,245.822,103.579
0.11184,0,16.4934,25.9963,245.818,103.581
0.11188,0,16.4973,25.7849,245.813,103.582
0.11192,0,16.4586,25.9321,245.809,103.584
0.11196,0,16.4272,25.8978,245.804,103.587
0.112,0,16.4229,26.0566,245.802,103.589
0.11204,0,16.4607,25.9129,245.799,103.592
0.11208,0,16.4933,26.0096,245.797,103.595
0.11212,0,16.5134,26.0423,245.794,103.598
0.11216,0,16.5268,26.1546,245.791,103.601
0.1122,0,16.5519,26.2133,245.788,103.604
0.11224,0,16.5896,26.1034,245.785,103.607
0.11228,0,16.609,26.1985,245.782,103.611
0.11232,0,16.6188,26.1805,245.778,103.615
0.11236,0,16.6243,26.1725,245.775,103.619
0.1124,0,16.6291,26.3844,245.772,103.623
0.11244,0,16.6627,26.3185,245.769,103.628
0.11248,0,16.7018,26.0899,245.767,103.633
0.11252,0,16.6952,26.5214,245.764,103.638
0.11256,0,16.7135,26.4173,245.761,103.643
0.1126,0,16.749,26.5613,245.759,103.648
0.11264,0,16.7978,26.5522,245.757,103.653
0.11268,0,16.8373,26.5283,245.754,103.659
0.11272,0,16.8522,26.6111,245.751,103.664
0.11276,0,16.8597,26.3822,245.748,103.67
0.1128,0,16.839,26.5652,245.745,103.676
0.11284,0,16.8311,26.5002,245.743,103.682
0.11288,0,16.8387,26.6656,245.742,103.688
0.11292,0,16.8743,26.4288,245.741,103.694
0.11296,0,16.8866,26.6327,245.741,103.7
0.113,0,16.8965,26.5013,245.739,103.706
0.11304,0,16.895,26.5518,245.739,103.713
0.11308,0,16.8936,26.6144,245.739,103.719
0.11312,0,16.9065,26.5222,245.739,103.725
0.11316,0,16.9158,26.7219,245.74,103.731
0.1132,0,16.9421,26.6384,245.741,103.737
0.11324,0,16.9656,26.7688,245.742,103.743
0.11328,0,16.992,26.668,245.743,103.749
0.11332,0,17.0018,26.4971,245.743,103.755
0.11336,0,16.9738,26.7066,245.744,103.761
0.1134,0,16.9596,26.53,245.745,103.767
0.11344,0,16.951,26.6035,245.747,103.772
0.11348,0,16.9544,26.6528,245.75,103.778
0.11352,0,16.9723,26.5899,245.753,103.783
0.11356,0,16.9844,26.5201,245.756,103.788
0.1136,0,16.9755,26.4963,245.759,103.792
0.11364,0,16.9532,26.5327,245.762,103.797
0.11368,0,16.9401,26.7563,245.765,103.802
0.11372,0,16.9717,26.6213,245.77,103.805
0.11376,0,17.0071,26.5815,245.774,103.809
0.1138,0,17.0148,26.583,245.777,103.812
0.11384,0,16.9988,26.4397,245.78,103.814
0.11388,0,16.9607,26.4676,245.783,103.818
0.11392,0,16.9285,26.4638,245.787,103.821
0.11396,0,16.9171,26.538,245.792,103.824
0.114,0,16.9329,26.5631,245.797,103.826
0.11404,0,16.9609,26.6253,245.803,103.827
0.11408,0,16.9887,26.4889,245.807,103.829
0.11412,0,16.986,26.4521,245.811,103.83
0.11416,0,16.9557,26.4615,245.814,103.83
0.1142,0,16.9247,26.6647,245.818,103.831
0.11424,0,16.9372,26.5783,245.822,103.831
0.11428,0,16.967,26.767,245.827,103.831
0.11432,0,17.01,26.5429,245.831,103.831
0.11436,0,17.0143,26.5985,245.834,103.83
0.1144,0,16.9903,26.5315,245.836,103.83
0.11444,0,16.9552,26.6188,245.839,103.829
0.11448,0,16.9416,26.6295,245.842,103.828
0.11452,0,16.9524,26.6122,245.845,103.827
0.11456,0,16.9679,26.6891,245.848,103.826
0.1146,0,16.9835,26.6596,245.851,103.824
0.11464,0,16.9881,26.4092,245.853,103.822
0.11468,0,16.9491,26.517,245.855,103.82
0.11472,0,16.9055,26.7435,245.856,103.818
0.11476,0,16.915,26.5346,245.859,103.816
0.1148,0,16.9344,26.3645,245.862,103.815
0.11484,0,16.9141,26.4612,245.864,103.812
0.11488,0,16.8793,26.5614,245.865,103.81
0.11492,0,16.8698,26.689,245.867,103.807
0.11496,0,16.9021,26.6628,245.87,103.804
0.115,0,16.9429,26.6713,245.872,103.802
0.11504,0,16.9639,26.6503,245.873,103.799
0.11508,0,16.957,26.6652,245.873,103.796
0.11512,0,16.9381,26.7531,245.872,103.792
0.11516,0,16.9351,26.7414,245.872,103.789
0.1152,0,16.9456,26.9051,245.872,103.787
0.11524,0,16.9781,26.9698,245.872,103.785
0.11528,0,17.0198,26.9341,245.871,103.782
0.11532,0,17.0425,26.9525,245.869,103.779
0.11536,0,17.042,26.9643,245.866,103.777
0.1154,0,17.0304,26.7836,245.863,103.774
0.11544,0,16.9967,26.9126,245.861,103.772
0.11548,0,16.9756,26.8679,245.858,103.77
0.11552,0,16.9714,26.7388,245.857,103.769
0.11556,0,16.959,26.9424,245.855,103.767
0.1156,0,16.9649,26.8521,245.854,103.766
0.11564,0,16.9734,26.9188,245.852,103.765
0.11568,0,16.9831,26.8736,245.851,103.763
0.11572,0,16.9835,26.7674,245.849,103.762
0.11576,0,16.9618,26.9773,245.847,103.761
0.1158,0,16.9596,26.8658,245.845,103.76
0.11584,0,16.9653,27.0532,245.843,103.759
0.11588,0,16.9919,27.0327,245.842,103.758
0.11592,0,17.0204,26.837,245.84,103.758
0.11596,0,17.0088,26.7554,245.837,103.757
0.116,0,16.9588,26.6538,245.835,103.757
0.11604,0,16.8948,26.6779,245.832,103.757
0.11608,0,16.8549,26.6335,245.832,103.757
0.11612,0,16.8442,26.6339,245.832,103.758
0.11616,0,16.8509,26.4102,245.833,103.758
0.1162,0,16.8306,26.4242,245.834,103.757
0.11624,0,16.7927,26.687,245.834,103.757
0.11628,0,16.7965,26.7082,245.835,103.757
0.11632,0,16.8389,26.6501,245.837,103.757
0.11636,0,16.8751,26.603,245.838,103.757
0.1164,0,16.8772,26.5289,245.838,103.757
0.11644,0,16.8447,26.5819,245.837,103.756
0.11648,0,16.8142,26.6591,245.837,103.755
0.11652,0,16.8147,26.5832,245.838,103.754
0.11656,0,16.8272,26.5229,245.839,103.753
0.1166,0,16.8266,26.5031,245.839,103.753
0.11664,0,16.81,26.5069,245.84,103.752
0.11668,0,16.7914,26.6613,245.84,103.752
0.11672,0,16.8019,26.4469,245.841,103.751
0.11676,0,16.8033,26.7705,245.842,103.751
0.1168,0,16.8292,26.7694,245.842,103.75
0.11684,0,16.8688,26.5796,245.843,103.75
0.11688,0,16.873,26.5837,245.842,103.749
0.11692,0,16.8444,26.5376,245.841,103.748
0.11696,0,16.8057,26.6513,245.84,103.747
0.117,0,16.7957,26.5742,245.84,103.747
0.11704,0,16.8032,26.3803,245.841,103.746
0.11708,0,16.7868,26.5824,245.841,103.745
0.11712,0,16.7777,26.3294,245.841,103.745
0.11716,0,16.753,26.4146,245.842,103.744
0.1172,0,16.7315,26.4601,245.843,103.744
0.11724,0,16.7304,26.4732,245.844,103.743
0.11728,0,16.7455,26.3705,245.845,103.743
0.11732,0,16.7479,26.3822,245.846,103.741
0.11736,0,16.7361,26.3851,245.847,103.74
0.1174,0,16.7221,26.68,245.847,103.739
0.11744,0,16.7532,26.5626,245.848,103.738
0.11748,0,16.7937,26.3936,245.849,103.737
0.11752,0,16.7909,26.499,245.849,103.736
0.11756,0,16.7674,26.4327,245.848,103.734
0.1176,0,16.7409,26.361,245.847,103.733
0.11764,0,16.7168,26.1804,245.847,103.732
0.11768,0,16.6791,26.2192,245.848,103.731
0.11772,0,16.6469,26.2591,245.849,103.731
0.11776,0,16.6392,26.1747,245.85,103.73
0.1178,0,16.6394,26.2024,245.852,103.728
0.11784,0,16.6413,26.097,245.854,103.727
0.11788,0,16.628,26.3019,245.855,103.725
0.11792,0,16.6336,26.1678,245.856,103.724
0.11796,0,16.6394,26.253,245.857,103.722
0.118,0,16.6478,25.9568,245.858,103.72
0.11804,0,16.617,26.1553,245.859,103.718
0.11808,0,16.5909,26.0807,245.859,103.717
0.11812,0,16.58,26.0924,245.86,103.715
0.11816,0,16.5831,26.1239,245.862,103.713
0.1182,0,16.5954,26.1562,245.863,103.712
0.11824,0,16.6107,26.1964,245.864,103.709
0.11828,0,16.6258,26.3089,245.864,103.707
0.11832,0,16.6497,26.2845,245.864,103.705
0.11836,0,16.6699,26.3282,245.863,103.703
0.1184,0,16.6832,26.125,245.862,103.701
0.11844,0,16.6617,26.231,245.861,103.699
0.11848,0,16.6364,26.2456,245.859,103.697
0.11852,0,16.6296,26.0664,245.858,103.696
0.11856,0,16.6163,26.1673,245.857,103.694
0.1186,0,16.6095,26.2568,245.857,103.693
0.11864,0,16.6245,26.2865,245.856,103.691
0.11868,0,16.6532,26.3006,245.856,103.69
0.11872,0,16.6784,26.3812,245.854,103.688
0.11876,0,16.6998,26.4821,245.852,103.687
0.1188,0,16.726,26.3755,245.85,103.686
0.11884,0,16.7349,26.4417,245.848,103.685
0.11888,0,16.7351,26.3848,245.845,103.684
0.11892,0,16.7273,26.5397,245.842,103.684
0.11896,0,16.7388,26.4888,245.839,103.683
0.119,0,16.7578,26.4905,245.836,103.683
0.11904,0,16.7705,26.5524,245.834,103.684
0.11908,0,16.7809,26.3665,245.83,103.683
0.11912,0,16.765,26.3965,245.827,103.684
0.11916,0,16.7389,26.4404,245.824,103.685
0.1192,0,16.7288,26.551,245.822,103.685
0.11924,0,16.7518,26.6177,245.82,103.687
0.11928,0,16.7969,26.663,245.818,103.688
0.11932,0,16.8408,26.6965,245.816,103.69
0.11936,0,16.8682,26.5309,245.813,103.691
0.1194,0,16.8544,26.6502,245.809,103.692
0.11944,0,16.8346,26.6315,245.806,103.694
0.11948,0,16.8284,26.487,245.803,103.696
0.11952,0,16.8176,26.5387,245.801,103.698
0.11956,0,16.8097,26.4428,245.799,103.701
0.1196,0,16.7972,26.5393,245.797,103.704
0.11964,0,16.7975,26.493,245.796,103.706
0.11968,0,16.8041,26.5277,245.796,103.708
0.11972,0,16.8145,26.5285,245.795,103.711
0.11976,0,16.8238,26.3756,245.794,103.714
0.1198,0,16.8092,26.3546,245.794,103.716
0.11984,0,16.7797,26.626,245.793,103.719
0.11988,0,16.7921,26.5418,245.793,103.722
0.11992,0,16.8272,26.4012,245.794,103.724
0.11996,0,16.8367,26.3603,245.795,103.727
0.12,0,16.8126,26.4609,245.794,103.729
0.12004,0,16.7932,26.3425,245.794,103.732
0.12008,0,16.7793,26.638,245.795,103.734
0.12012,0,16.8112,26.4913,245.797,103.736
0.12016,0,16.8479,26.6821,245.798,103.739
0.1202,0,16.887,26.7211,245.799,103.74
0.12024,0,16.9206,26.5607,245.799,103.743
0.12028,0,16.918,26.5555,245.799,103.745
0.12032,0,16.8899,26.6673,245.798,103.747
0.12036,0,16.8779,26.6854,245.798,103.749
0.1204,0,16.8923,26.5361,245.798,103.752
0.12044,0,16.8975,26.7485,245.799,103.754
0.12048,0,16.9138,26.7011,245.8,103.756
0.12052,0,16.9312,27.0058,245.801,103.759
0.12056,0,16.9796,26.7512,245.801,103.76
0.1206,0,17.0038,26.7832,245.801,103.762
0.12064,0,16.9952,26.9107,245.8,103.764
0.12068,0,16.9896,26.6932,245.799,103.765
0.12072,0,16.9703,26.748,245.799,103.768
0.12076,0,16.9516,26.6914,245.799,103.77
0.1208,0,16.9372,26.558,245.8,103.772
0.12084,0,16.9127,26.5401,245.801,103.774
0.12088,0,16.8847,26.5906,245.802,103.776
0.12092,0,16.873,26.5438,245.804,103.778
0.12096,0,16.8729,26.7618,245.807,103.78
0.121,0,16.9045,26.4122,245.809,103.781
0.12104,0,16.9015,26.5864,245.812,103.782
0.12108,0,16.885,26.4452,245.813,103.783
0.12112,0,16.8571,26.7184,245.815,103.784
0.12116,0,16.8686,26.7265,245.818,103.785
0.1212,0,16.9107,26.7765,245.821,103.786
0.12124,0,16.9554,26.632,245.823,103.786
0.12128,0,16.9598,26.5904,245.824,103.787
0.12132,0,16.9258,26.8399,245.825,103.787
0.12136,0,16.9182,26.9166,245.825,103.787
0.1214,0,16.9543,26.6976,245.827,103.787
0.12144,0,16.9739,26.7321,245.829,103.787
0.12148,0,16.9647,26.7393,245.829,103.787
0.12152,0,16.943,26.7488,245.829,103.787
0.12156,0,16.9282,26.7338,245.83,103.787
0.1216,0,16.9244,26.6378,245.831,103.787
0.12164,0,16.9148,26.6581,245.833,103.787
0.12168,0,16.9022,26.5476,245.834,103.787
0.12172,0,16.8786,26.7538,245.835,103.786
0.12176,0,16.8811,26.5488,245.837,103.786
0.1218,0,16.8793,26.6939,245.839,103.786
0.12184,0,16.8839,26.6305,245.841,103.785
0.12188,0,16.8852,26.7823,245.842,103.784
0.12192,0,16.9,26.6342,245.843,103.783
0.12196,0,16.9018,26.6132,245.844,103.782
0.122,0,16.8852,26.513,245.845,103.781
0.12204,0,16.8505,26.5823,245.846,103.78
0.12208,0,16.827,26.4546,245.847,103.779
0.12212,0,16.8076,26.4184,245.849,103.778
0.12216,0,16.7886,26.4403,245.851,103.776
0.1222,0,16.7763,26.4515,245.853,103.775
0.12224,0,16.7742,26.603,245.855,103.773
0.12228,0,16.7976,26.4782,245.857,103.771
0.12232,0,16.8128,26.5039,245.859,103.769
0.12236,0,16.8112,26.4405,245.86,103.767
0.1224,0,16.7912,26.2654,245.861,103.766
0.12244,0,16.7456,26.4624,245.861,103.763
0.12248,0,16.7252,26.3212,245.862,103.761
0.12252,0,16.7195,26.2435,245.864,103.759
0.12256,0,16.7075,26.114,245.866,103.757
0.1226,0,16.6727,26.1942,245.868,103.754
0.12264,0,16.6436,26.0581,245.87,103.752
0.12268,0,16.6174,26.2197,245.872,103.749
0.12272,0,16.62,26.2951,245.874,103.747
0.12276,0,16.6522,26.3282,245.877,103.743
0.1228,0,16.6911,26.1461,245.879,103.74
0.12284,0,16.6891,26.1556,245.879,103.737
0.12288,0,16.6555,26.457,245.879,103.734
0.12292,0,16.6605,26.4965,245.879,103.73
0.12296,0,16.7074,26.5042,245.88,103.727
0.123,0,16.7583,26.4755,245.88,103.724
0.12304,0,16.7786,26.4729,245.878,103.721
0.12308,0,16.7677,26.6225,245.876,103.718
0.12312,0,16.7652,26.4388,245.873,103.715
0.12316,0,16.7551,26.313,245.871,103.712
0.1232,0,16.7218,26.3391,245.869,103.71
0.12324,0,16.6873,26.3001,245.866,103.708
0.12328,0,16.665,26.2284,245.865,103.706
0.12332,0,16.6498,26.2797,245.864,103.705
0.12336,0,16.6474,26.315,245.864,103.703
0.1234,0,16.6584,25.978,245.863,103.7
0.12344,0,16.6281,26.1759,245.862,103.698
0.12348,0,16.5976,26.1477,245.861,103.697
0.12352,0,16.587,26.0336,245.86,103.695
0.12356,0,16.5796,26.0478,245.86,103.694
0.1236,0,16.5722,25.8379,245.86,103.692
0.12364,0,16.5397,25.9305,245.86,103.69
0.12368,0,16.511,25.9597,245.86,103.688
0.12372,0,16.5066,26.0025,245.86,103.687
0.12376,0,16.5266,25.8977,245.861,103.685
0.1238,0,16.5377,25.8332,245.862,103.683
0.12384,0,16.5229,25.8944,245.862,103.682
0.12388,0,16.5051,25.8336,245.861,103.68
0.12392,0,16.4911,26.1563,245.861,103.678
0.12396,0,16.5278,26.0554,245.861,103.676
0.124,0,16.5778,25.9464,245.862,103.674
0.12404,0,16.5916,25.9314,245.861,103.672
0.12408,0,16.5683,26.04,245.858,103.671
0.12412,0,16.551,26.1864,245.856,103.669
0.12416,0,16.5749,26.1692,245.855,103.668
0.1242,0,16.6184,26.2639,245.854,103.667
0.12424,0,16.6625,26.167,245.852,103.666
0.12428,0,16.6756,26.2751,245.849,103.665
0.12432,0,16.6755,26.1007,245.846,103.664
0.12436,0,16.6535,26.277,245.842,103.663
0.1244,0,16.6493,26.1965,245.839,103.663
0.12444,0,16.6572,26.3407,245.837,103.662
0.12448,0,16.6854,26.257,245.834,103.663
0.12452,0,16.7067,26.3947,245.831,103.663
0.12456,0,16.7285,26.5075,245.828,103.663
0.1246,0,16.7622,26.467,245.825,103.664
0.12464,0,16.7899,26.2045,245.821,103.665
0.12468,0,16.7664,26.3955,245.817,103.666
0.12472,0,16.7397,26.4798,245.812,103.667
0.12476,0,16.7479,26.3659,245.809,103.669
0.1248,0,16.7668,26.3558,245.807,103.671
0.12484,0,16.7763,26.3738,245.804,103.674
0.12488,0,16.7764,26.3665,245.801,103.676
0.12492,0,16.773,26.469,245.799,103.679
0.12496,0,16.7859,26.3884,245.796,103.681
0.125,0,16.7987,26.4652,245.794,103.683
0.12504,0,16.8136,26.4705,245.792,103.687
0.12508,0,16.8277,26.3636,245.79,103.69
0.12512,0,16.8232,26.5977,245.788,103.693
0.12516,0,16.8386,26.5636,245.786,103.696
0.1252,0,16.8671,26.6187,245.784,103.699
0.12524,0,16.898,26.7352,245.782,103.702
0.12528,0,16.9337,26.67,245.78,103.706
0.12532,0,16.9537,26.6038,245.778,103.71
0.12536,0,16.9464,26.8804,245.775,103.714
0.1254,0,16.9631,26.7845,245.773,103.718
0.12544,0,16.9902,26.8325,245.771,103.722
0.12548,0,17.0153,26.7409,245.769,103.726
0.12552,0,17.0172,26.6967,245.767,103.731
0.12556,0,16.997,26.7326,245.765,103.735
0.1256,0,16.9797,26.6201,245.763,103.739
0.12564,0,16.9634,26.8944,245.763,103.743
0.12568,0,16.9886,26.7659,245.763,103.748
0.12572,0,17.0217,26.8143,245.763,103.753
0.12576,0,17.0441,26.7827,245.763,103.758
0.1258,0,17.0461,26.8238,245.763,103.762
0.12584,0,17.0417,26.7276,245.762,103.767
0.12588,0,17.029,26.8113,245.762,103.772
0.12592,0,17.0267,27.0524,245.763,103.776
0.12596,0,17.068,26.978,245.764,103.78
0.126,0,17.1169,27.109,245.766,103.785
0.12604,0,17.1596,27.0342,245.766,103.789
0.12608,0,17.1728,27.2707,245.766,103.793
0.12612,0,17.1925,27.1332,245.765,103.797
0.12616,0,17.2027,27.0118,245.765,103.801
0.1262,0,17.1839,27.0956,245.765,103.805
0.12624,0,17.1626,27.2478,245.764,103.81
0.12628,0,17.1759,27.2052,245.765,103.814
0.12632,0,17.2062,27.1177,245.767,103.818
0.12636,0,17.217,27.2339,245.768,103.822
0.1264,0,17.2195,27.37,245.769,103.827
0.12644,0,17.239,27.1464,245.77,103.83
0.12648,0,17.2383,27.1538,245.771,103.834
0.12652,0,17.2172,27.3921,245.772,103.837
0.12656,0,17.2248,27.243,245.773,103.841
0.1266,0,17.2383,27.2044,245.775,103.845
0.12664,0,17.2365,27.2117,245.777,103.848
0.12668,0,17.2227,26.9812,245.779,103.852
0.12672,0,17.1787,27.1292,245.781,103.854
0.12676,0,17.1479,26.9175,245.783,103.857
0.1268,0,17.1185,26.7914,245.787,103.86
0.12684,0,17.0776,26.9974,245.791,103.863
0.12688,0,17.0665,26.8695,245.796,103.865
0.12692,0,17.0688,26.9116,245.802,103.867
0.12696,0,17.0745,26.8901,245.807,103.868
0.127,0,17.0739,27.0306,245.812,103.869
0.12704,0,17.0844,27.1315,245.817,103.869
0.12708,0,17.1138,27.0351,245.821,103.87
0.12712,0,17.1307,26.8504,245.825,103.87
0.12716,0,17.1009,27.0306,245.829,103.869
0.1272,0,17.0711,27.0159,245.832,103.868
0.12724,0,17.0622,26.7224,245.836,103.868
0.12728,0,17.0315,26.7848,245.84,103.867
0.12732,0,16.9933,26.5552,245.844,103.866
0.12736,0,16.9379,26.6796,245.849,103.865
0.1274,0,16.9035,26.6408,245.854,103.863
0.12744,0,16.8948,26.5942,245.86,103.861
0.12748,0,16.8935,26.5934,245.866,103.858
0.12752,0,16.8885,26.4504,245.871,103.855
0.12756,0,16.8601,26.4741,245.876,103.851
0.1276,0,16.825,26.6412,245.881,103.848
0.12764,0,16.8233,26.5088,245.886,103.844
0.12768,0,16.8303,26.6166,245.891,103.84
0.12772,0,16.8421,26.44,245.896,103.836
0.12776,0,16.8269,26.5568,245.899,103.831
0.1278,0,16.8073,26.3672,245.902,103.826
0.12784,0,16.7729,26.1613,245.906,103.82
0.12788,0,16.71,26.3626,245.909,103.815
0.12792,0,16.6741,26.4413,245.912,103.81
0.12796,0,16.6876,26.5298,245.917,103.804
0.128,0,16.7347,26.3122,245.921,103.798
0.12804,0,16.7466,26.3355,245.923,103.792
0.12808,0,16.7187,26.4399,245.924,103.785
0.12812,0,16.6926,26.3518,245.925,103.778
0.12816,0,16.6753,26.3131,245.926,103.772
0.1282,0,16.6615,26.379,245.928,103.765
0.12824,0,16.6588,26.347,245.929,103.759
0.12828,0,16.6583,26.2048,245.929,103.752
0.12832,0,16.6358,26.29,245.929,103.745
0.12836,0,16.6129,26.3957,245.929,103.739
0.1284,0,16.6159,26.3237,245.929,103.733
0.12844,0,16.6269,26.3904,245.929,103.726
0.12848,0,16.6385,26.3683,245.928,103.72
0.12852,0,16.6413,26.401,245.926,103.714
0.12856,0,16.6387,26.371,245.924,103.708
0.1286,0,16.6307,26.1911,245.922,103.702
0.12864,0,16.5979,26.3892,245.919,103.697
0.12868,0,16.5827,26.2172,245.916,103.691
0.12872,0,16.571,26.1522,245.914,103.685
0.12876,0,16.5499,26.2896,245.912,103.681
0.1288,0,16.5447,26.4924,245.909,103.676
0.12884,0,16.5823,26.4107,245.907,103.671
0.12888,0,16.6243,26.316,245.905,103.666
0.12892,0,16.6294,26.2459,245.901,103.661
0.12896,0,16.5947,26.1396,245.896,103.657
0.129,0,16.5383,26.3368,245.891,103.654
0.12904,0,16.5211,26.1629,245.887,103.65
0.12908,0,16.5234,26.2518,245.885,103.648
0.12912,0,16.5379,26.2817,245.882,103.645
0.12916,0,16.5559,26.3802,245.879,103.642
0.1292,0,16.5804,26.6275,245.875,103.64
0.12924,0,16.6332,26.4203,245.871,103.637
0.12928,0,16.6624,26.2484,245.867,103.635
0.12932,0,16.6327,26.1448,245.861,103.633
0.12936,0,16.5629,25.9605,245.855,103.631
0.1294,0,16.4799,26.2919,245.85,103.631
