time,i_out
0.1296,80.1465128896176
0.12964,80.1465128896176
0.12968,80.1465128896176
0.12972,80.1465128896176
0.12976,80.1465128896176
0.1298,80.1465128896176
0.12984,80.1465128896176
0.12988,80.1465128896176
0.12992,80.1465128896176
0.12996,80.1465128896176
0.13,85.0634923578197
0.13004,85.0634923578197
0.13008,85.0634923578197
0.13012,85.0634923578197
0.13016,85.0634923578197
0.1302,85.0634923578197
0.13024,85.0634923578197
0.13028,85.0634923578197
0.13032,85.0634923578197
0.13036,85.0634923578197
0.1304,78.7629493424219
0.13044,78.7629493424219
0.13048,78.7629493424219
0.13052,78.7629493424219
0.13056,78.7629493424219
0.1306,78.7629493424219
0.13064,78.7629493424219
0.13068,78.7629493424219
0.13072,78.7629493424219
0.13076,78.7629493424219
0.1308,80.2770756681363
0.13084,80.2770756681363
0.13088,80.2770756681363
0.13092,80.2770756681363
0.13096,80.2770756681363
0.131,80.2770756681363
0.13104,80.2770756681363
0.13108,80.2770756681363
0.13112,80.2770756681363
0.13116,80.2770756681363
0.1312,72.3920612631118
0.13124,72.3920612631118
0.13128,72.3920612631118
0.13132,72.3920612631118
0.13136,72.3920612631118
0.1314,72.3920612631118
0.13144,72.3920612631118
0.13148,72.3920612631118
0.13152,72.3920612631118
0.13156,72.3920612631118
0.1316,75.2258172759639
0.13164,75.2258172759639
0.13168,75.2258172759639
0.13172,75.2258172759639
0.13176,75.2258172759639
0.1318,75.2258172759639
0.13184,75.2258172759639
0.13188,75.2258172759639
0.13192,75.2258172759639
0.13196,75.2258172759639
0.132,77.4462575881997
0.13204,77.4462575881997
0.13208,77.4462575881997
0.13212,77.4462575881997
0.13216,77.4462575881997
0.1322,77.4462575881997
0.13224,77.4462575881997
0.13228,77.4462575881997
0.13232,77.4462575881997
0.13236,77.4462575881997
0.1324,82.5941217179582
0.13244,82.5941217179582
0.13248,82.5941217179582
0.13252,82.5941217179582
0.13256,82.5941217179582
0.1326,82.5941217179582
0.13264,82.5941217179582
0.13268,82.5941217179582
0.13272,82.5941217179582
0.13276,82.5941217179582
0.1328,75.7984182500041
0.13284,75.7984182500041
0.13288,75.7984182500041
0.13292,75.7984182500041
0.13296,75.7984182500041
0.133,75.7984182500041
0.13304,75.7984182500041
0.13308,75.7984182500041
0.13312,75.7984182500041
0.13316,75.7984182500041
0.1332,71.7207517016704
0.13324,71.7207517016704
0.13328,71.7207517016704
0.13332,71.7207517016704
0.13336,71.7207517016704
0.1334,71.7207517016704
0.13344,71.7207517016704
0.13348,71.7207517016704
0.13352,71.7207517016704
0.13356,71.7207517016704
0.1336,77.0054468672373
0.13364,77.0054468672373
0.13368,77.0054468672373
0.13372,77.0054468672373
0.13376,77.0054468672373
0.1338,77.0054468672373
0.13384,77.0054468672373
0.13388,77.0054468672373
0.13392,77.0054468672373
0.13396,77.0054468672373
0.134,83.8272131008204
0.13404,83.8272131008204
0.13408,83.8272131008204
0.13412,83.8272131008204
0.13416,83.8272131008204
0.1342,83.8272131008204
0.13424,83.8272131008204
0.13428,83.8272131008204
0.13432,83.8272131008204
0.13436,83.8272131008204
0.1344,76.5154811908242
0.13444,76.5154811908242
0.13448,76.5154811908242
0.13452,76.5154811908242
0.13456,76.5154811908242
0.1346,76.5154811908242
0.13464,76.5154811908242
0.13468,76.5154811908242
0.13472,76.5154811908242
0.13476,76.5154811908242
0.1348,85.1037385395349
0.13484,85.1037385395349
0.13488,85.1037385395349
0.13492,85.1037385395349
0.13496,85.1037385395349
0.135,85.1037385395349
0.13504,85.1037385395349
0.13508,85.1037385395349
0.13512,85.1037385395349
0.13516,85.1037385395349
0.1352,90.0598418254509
0.13524,90.0598418254509
0.13528,90.0598418254509
0.13532,90.0598418254509
0.13536,90.0598418254509
0.1354,90.0598418254509
0.13544,90.0598418254509
0.13548,90.0598418254509
0.13552,90.0598418254509
0.13556,90.0598418254509
0.1356,80.5148925500263
0.13564,80.5148925500263
0.13568,80.5148925500263
0.13572,80.5148925500263
0.13576,80.5148925500263
0.1358,80.5148925500263
0.13584,80.5148925500263
0.13588,80.5148925500263
0.13592,80.5148925500263
0.13596,80.5148925500263
0.136,82.1863128576588
0.13604,82.1863128576588
0.13608,82.1863128576588
0.13612,82.1863128576588
0.13616,82.1863128576588
0.1362,82.1863128576588
0.13624,82.1863128576588
0.13628,82.1863128576588
0.13632,82.1863128576588
0.13636,82.1863128576588
0.1364,73.5798777230888
0.13644,73.5798777230888
0.13648,73.5798777230888
0.13652,73.5798777230888
0.13656,73.5798777230888
0.1366,73.5798777230888
0.13664,73.5798777230888
0.13668,73.5798777230888
0.13672,73.5798777230888
0.13676,73.5798777230888
0.1368,84.916466823495
0.13684,84.916466823495
0.13688,84.916466823495
0.13692,84.916466823495
0.13696,84.916466823495
0.137,84.916466823495
0.13704,84.916466823495
0.13708,84.916466823495
0.13712,84.916466823495
0.13716,84.916466823495
0.1372,83.0760028679066
0.13724,83.0760028679066
0.13728,83.0760028679066
0.13732,83.0760028679066
0.13736,83.0760028679066
0.1374,83.0760028679066
0.13744,83.0760028679066
0.13748,83.0760028679066
0.13752,83.0760028679066
0.13756,83.0760028679066
0.1376,80.9837225611995
0.13764,80.9837225611995
0.13768,80.9837225611995
0.13772,80.9837225611995
0.13776,80.9837225611995
0.1378,80.9837225611995
0.13784,80.9837225611995
0.13788,80.9837225611995
0.13792,80.9837225611995
0.13796,80.9837225611995
0.138,75.9185071687632
0.13804,75.9185071687632
0.13808,75.9185071687632
0.13812,75.9185071687632
0.13816,75.9185071687632
0.1382,75.9185071687632
0.13824,75.9185071687632
0.13828,75.9185071687632
0.13832,75.9185071687632
0.13836,75.9185071687632
0.1384,82.6276907761708
0.13844,82.6276907761708
0.13848,82.6276907761708
0.13852,82.6276907761708
0.13856,82.6276907761708
0.1386,82.6276907761708
0.13864,82.6276907761708
0.13868,82.6276907761708
0.13872,82.6276907761708
0.13876,82.6276907761708
0.1388,76.9920737738161
0.13884,76.9920737738161
0.13888,76.9920737738161
0.13892,76.9920737738161
0.13896,76.9920737738161
0.139,76.9920737738161
0.13904,76.9920737738161
0.13908,76.9920737738161
0.13912,76.9920737738161
0.13916,76.9920737738161
0.1392,80.2008004762499
0.13924,80.2008004762499
0.13928,80.2008004762499
0.13932,80.2008004762499
0.13936,80.2008004762499
0.1394,80.2008004762499
0.13944,80.2008004762499
0.13948,80.2008004762499
0.13952,80.2008004762499
0.13956,80.2008004762499
0.1396,75.3546524760525
0.13964,75.3546524760525
0.13968,75.3546524760525
0.13972,75.3546524760525
0.13976,75.3546524760525
0.1398,75.3546524760525
0.13984,75.3546524760525
0.13988,75.3546524760525
0.13992,75.3546524760525
0.13996,75.3546524760525
0.14,86.5923302141224
0.14004,86.5923302141224
0.14008,86.5923302141224
0.14012,86.5923302141224
0.14016,86.5923302141224
0.1402,86.5923302141224
0.14024,86.5923302141224
0.14028,86.5923302141224
0.14032,86.5923302141224
0.14036,86.5923302141224
0.1404,80.501707884009
0.14044,80.501707884009
0.14048,80.501707884009
0.14052,80.501707884009
0.14056,80.501707884009
0.1406,80.501707884009
0.14064,80.501707884009
0.14068,80.501707884009
0.14072,80.501707884009
0.14076,80.501707884009
0.1408,89.9274999570825
0.14084,89.9274999570825
0.14088,89.9274999570825
0.14092,89.9274999570825
0.14096,89.9274999570825
0.141,89.9274999570825
0.14104,89.9274999570825
0.14108,89.9274999570825
0.14112,89.9274999570825
0.14116,89.9274999570825
0.1412,73.4748180317986
0.14124,73.4748180317986
0.14128,73.4748180317986
0.14132,73.4748180317986
0.14136,73.4748180317986
0.1414,73.4748180317986
0.14144,73.4748180317986
0.14148,73.4748180317986
0.14152,73.4748180317986
0.14156,73.4748180317986
0.1416,77.8823620135726
0.14164,77.8823620135726
0.14168,77.8823620135726
0.14172,77.8823620135726
0.14176,77.8823620135726
0.1418,77.8823620135726
0.14184,77.8823620135726
0.14188,77.8823620135726
